accel_variance,gyro_variance,accel_sma,gyro_sma,accel_dom_freq,gyro_dom_freq,activity_code,activity_name
5.5260534717511686e-05,8.786643501875723e-07,0.05939697731745717,0.003535668127587851,9.0,9.5,3,Still
7.77507203189855e-05,1.2196694526223446e-06,0.06433424977790758,0.0035628804104634064,0.5,18.5,3,Still
7.859587001851611e-05,1.1814325561249445e-06,0.06623339021260183,0.0034317124776133386,15.5,18.0,3,Still
0.00010937087234339896,9.398648605577868e-07,0.0727525553590896,0.0032262838941822716,0.5,18.5,3,Still
0.00014676761576718985,8.3546770868025e-07,0.08559314596103791,0.003065853866282707,13.0,18.5,3,Still
0.0001474365451678463,8.142688259191094e-07,0.08113702945261737,0.003293051984510245,13.0,22.5,3,Still
5.741869904822843,0.47038715049929136,3.0370946015563147,1.1931948414864018,0.5,0.5,3,Still
0.5775188025151179,0.16007936134545223,0.5935002034967095,0.28251779369573343,0.5,0.5,3,Still
0.00010291442351124083,2.4987961650212782e-05,0.0680793286522069,0.005381989204033589,13.5,0.5,3,Still
7.336731433718355e-05,9.629507449659098e-07,0.0655708378015804,0.003087886213324813,15.5,6.5,3,Still
5.225017514728546e-05,9.336365598564755e-07,0.06513951393894836,0.003193934860901053,7.5,6.5,3,Still
6.085176552175167e-05,7.965936162710446e-07,0.06592445253858538,0.0031543272007546236,1.0,24.5,3,Still
6.85940217672204e-05,1.0966604935928432e-06,0.07011094056140245,0.0032684088054519018,0.5,4.0,3,Still
5.9001929916089525e-05,1.134560139909308e-06,0.06868418907237667,0.0033443019959666642,0.5,20.5,3,Still
0.039568964913002,0.007000603278541967,0.4459254738860939,0.18935296522773562,0.5,0.5,3,Still
0.006863440784537929,0.0011041492736099184,0.2920499492461196,0.09854857087804687,8.0,0.5,3,Still
0.008595696379596035,0.0010801177837407511,0.2790017619047899,0.09251730743155334,8.5,2.0,3,Still
0.007720190568044694,0.0011113344918091215,0.25449308877710985,0.08985317777260195,8.5,0.5,3,Still
0.005689874445505222,0.0006433179046478038,0.252386297626091,0.0763847834517945,9.5,1.0,3,Still
0.004706505340966056,0.0006065664475337256,0.24186681298901777,0.0663772252091438,6.0,1.0,3,Still
0.012490029461088695,0.005827340604319733,0.2847608309516127,0.11192241746815838,0.5,0.5,3,Still
0.014158178269961718,0.00527653260593531,0.30571826161410504,0.13991077108657904,0.5,0.5,3,Still
0.008657262429535106,0.0017121733962580793,0.35353452964192245,0.1406994858355027,1.5,1.0,3,Still
0.010596747059755772,0.0012961031344930476,0.3329144638252387,0.14731486337841473,5.0,6.0,3,Still
0.009919976764711463,0.0015747940502680627,0.28019361537226645,0.12091350633272654,2.5,0.5,3,Still
0.007359804135731967,0.0009023362646697218,0.25644327117018195,0.09611525219661403,2.5,9.0,3,Still
0.013253444953195293,0.0027059158048257067,0.286219888463158,0.1149435373890445,2.0,1.0,3,Still
0.020727959370004295,0.005007414536950423,0.30181142133007,0.13226748169166952,2.5,1.5,3,Still
0.017948258062201617,0.0036676659295194853,0.31569197021693357,0.13956469571101465,3.5,1.5,3,Still
0.11952831952601624,0.03390469934300247,0.4868695453649981,0.24797953222645439,0.5,1.0,3,Still
0.008657262429535106,0.0017121733962580793,0.35353452964192245,0.1406994858355027,1.5,1.0,3,Still
0.010596747059755772,0.0012961031344930476,0.3329144638252387,0.14731486337841473,5.0,6.0,3,Still
0.009919976764711463,0.0015747940502680627,0.28019361537226645,0.12091350633272654,2.5,0.5,3,Still
0.007359804135731967,0.0009023362646697218,0.25644327117018195,0.09611525219661403,2.5,9.0,3,Still
0.013253444953195293,0.0027059158048257067,0.286219888463158,0.1149435373890445,2.0,1.0,3,Still
0.020727959370004295,0.005007414536950423,0.30181142133007,0.13226748169166952,2.5,1.5,3,Still
0.017948258062201617,0.0036676659295194853,0.31569197021693357,0.13956469571101465,3.5,1.5,3,Still
0.11952831952601624,0.03390469934300247,0.4868695453649981,0.24797953222645439,0.5,1.0,3,Still
0.32451436517897764,0.03982078546961973,2.3761291820327632,0.5242818013601936,1.5,2.0,1,Walking
0.44719688094124616,0.046032317160296356,2.4778855043631967,0.643176328917034,3.0,3.0,1,Walking
0.4530363230630877,0.04150757504669163,2.347690011239207,0.6789131190237822,7.5,3.0,1,Walking
0.6406721488650647,0.04961029387360734,2.2614920890656838,0.6796938509895699,4.0,2.0,1,Walking
