time,seconds_elapsed,z,y,x
1772794465786851000,0.07185107421875,0.1242426261305809,-0.08982475847005844,-0.0691981092095375
1772794465796895200,0.081895263671875,0.14903610944747925,-0.048081569373607635,-0.012303137220442295
1772794465806940400,0.0919404296875,0.18763837218284607,-0.014202168211340904,0.053725678473711014
1772794465816985000,0.101985107421875,0.22700093686580658,0.024538887664675713,0.13042360544204712
1772794465827030300,0.1120302734375,0.28666985034942627,0.10442333668470383,0.20026154816150665
1772794465837074200,0.12207421875,0.35612356662750244,0.23145009577274323,0.2286941111087799
1772794465847119000,0.132119140625,0.4112342298030853,0.29369404911994934,0.19158482551574707
1772794465857164000,0.1421640625,0.43578052520751953,0.2963418960571289,0.08907129615545273
1772794465867209200,0.152209228515625,0.4287734627723694,0.2512047588825226,-0.024855006486177444
1772794465877253400,0.16225341796875,0.39647039771080017,0.17728252708911896,-0.10917128622531891
1772794465887298000,0.172298095703125,0.37444978952407837,0.16133977472782135,-0.1300683170557022
1772794465897343200,0.18234326171875,0.39900869131088257,0.17700693011283875,-0.10720381885766983
1772794465907387100,0.19238720703125,0.45504504442214966,0.19147083163261414,-0.025325464084744453
1772794465917432300,0.202432373046875,0.4389664828777313,0.21063238382339478,0.0630093440413475
1772794465927477200,0.212477294921875,0.3952943682670593,0.2142534852027893,0.10207312554121017
1772794465937522200,0.222522216796875,0.34145408868789673,0.15064355731010437,0.06983453035354614
1772794465947566300,0.23256640625,0.27788734436035156,0.07372215390205383,0.013810412958264351
1772794465957611000,0.242611083984375,0.2161278873682022,0.03116750344634056,-0.023025667294859886
1772794465967656200,0.25265625,0.17662815749645233,0.03146897256374359,-0.013959469273686409
1772794465977701000,0.262701171875,0.14703086018562317,0.031152164563536644,0.02341841720044613
1772794465987745300,0.272745361328125,0.09560201317071915,0.033498406410217285,0.06050452962517738
1772794465997790200,0.282790283203125,0.03136659786105156,0.07153333723545074,0.08874118328094482
1772794466007835100,0.292835205078125,-0.02072509564459324,0.14191855490207672,0.1063271015882492
1772794466017880300,0.30288037109375,-0.06589909642934799,0.1961597502231598,0.13151061534881592
1772794466027924200,0.31292431640625,-0.11395610868930817,0.20759083330631256,0.1439552903175354
1772794466037969200,0.32296923828125,-0.16899505257606506,0.18097105622291565,0.13642212748527527
1772794466048014000,0.33301416015625,-0.2108442336320877,0.16613884270191193,0.11509472876787186
1772794466058058200,0.343058349609375,-0.22583609819412231,0.14626654982566833,0.10386698693037033
1772794466068103400,0.353103515625,-0.23788557946681976,0.1395881325006485,0.09797394275665283
1772794466078148000,0.363148193359375,-0.2185649573802948,0.14482572674751282,0.10680225491523743
1772794466088193300,0.373193359375,-0.15879644453525543,0.12911415100097656,0.13857749104499817
1772794466098237200,0.3832373046875,-0.11025362461805344,0.1086641401052475,0.14079590141773224
1772794466108282000,0.3932822265625,-0.09043224900960922,0.13064853847026825,0.1173691377043724
1772794466118327000,0.4033271484375,-0.09467000514268875,0.11854426562786102,0.06643150746822357
1772794466128372200,0.413372314453125,-0.11466049402952194,0.07658056914806366,0.021913575008511543
1772794466138416400,0.42341650390625,-0.1306472271680832,0.009694745764136314,0.017671195790171623
1772794466148461000,0.4334609375,-0.16042162477970123,-0.03875907510519028,0.07403673231601715
1772794466158506200,0.44350634765625,-0.17393605411052704,-0.10465850681066513,0.153640478849411
1772794466168551200,0.45355126953125,-0.18853309750556946,-0.13215777277946472,0.22973711788654327
1772794466178595300,0.46359521484375,-0.19441843032836914,-0.1547463834285736,0.2667454183101654
1772794466188640000,0.473639892578125,-0.18758901953697205,-0.1615382432937622,0.2691214978694916
1772794466198685200,0.483685302734375,-0.1718723028898239,-0.1433316022157669,0.24202890694141388
1772794466208730000,0.493730224609375,-0.16406498849391937,-0.1564473956823349,0.1928541660308838
1772794466218774000,0.50377392578125,-0.1509072333574295,-0.17041708528995514,0.1439083367586136
1772794466228819200,0.513819091796875,-0.11388637125492096,-0.14761695265769958,0.1124151274561882
1772794466238864100,0.523864013671875,-0.04856981709599495,-0.1109456941485405,0.10382229089736938
1772794466248908300,0.533908203125,0.013046943582594395,-0.07876219600439072,0.09724321961402893
1772794466258953200,0.543953125,0.050197094678878784,-0.06330857425928116,0.07287875562906265
1772794466268998100,0.553998046875,0.05781959369778633,-0.07047567516565323,0.017180070281028748
1772794466279043000,0.56404296875,0.04401780664920807,-0.08641399443149567,-0.05568180978298187
1772794466289087200,0.574087158203125,0.0230102576315403,-0.10494320094585419,-0.12465395033359528
1772794466299132200,0.584132080078125,-0.007137482985854149,-0.10849915444850922,-0.1729191392660141
1772794466309177000,0.594177001953125,-0.028529858216643333,-0.09747819602489471,-0.196049764752388
1772794466319222300,0.60422216796875,-0.04221060127019882,-0.0637408047914505,-0.20064546167850494
1772794466329266400,0.614266357421875,-0.06254942715167999,-0.009447204880416393,-0.18801435828208923
1772794466339311000,0.62431103515625,-0.0744691863656044,0.05358300358057022,-0.17728380858898163
1772794466349356300,0.634356201171875,-0.09016133099794388,0.0689861923456192,-0.1747085303068161
1772794466359401200,0.644401123046875,-0.11703269183635712,0.0484272763133049,-0.1884729266166687
1772794466369445000,0.654445068359375,-0.14451918005943298,0.036841992288827896,-0.21333885192871094
1772794466379490000,0.664489990234375,-0.15407225489616394,0.0477263443171978,-0.22553415596485138
1772794466389535200,0.67453515625,-0.1452755630016327,0.07588288187980652,-0.20897328853607178
1772794466399580200,0.684580078125,-0.12668557465076447,0.11413422971963882,-0.1806553304195404
1772794466409624000,0.6946240234375,-0.11258786171674728,0.14256905019283295,-0.1615048050880432
1772794466419669200,0.704669189453125,-0.10957492142915726,0.14625872671604156,-0.1755041629076004
1772794466429714200,0.714714111328125,-0.1242406815290451,0.1028212308883667,-0.1973532736301422
1772794466439758300,0.72475830078125,-0.12578770518302917,0.07112721353769302,-0.20837663114070892
1772794466449803000,0.734802978515625,-0.10708166658878326,0.06932771950960159,-0.20134001970291138
1772794466459848200,0.74484814453125,-0.06781609356403351,0.08814592659473419,-0.1878601610660553
1772794466469893000,0.75489306640625,-0.025686748325824738,0.11207709461450577,-0.1859980821609497
1772794466479937300,0.764937255859375,-0.0018925393233075738,0.11872771382331848,-0.1961095929145813
1772794466489982200,0.774982177734375,0.022355010733008385,0.11255024373531342,-0.21618610620498657
1772794466500027100,0.785027099609375,0.015234053134918213,0.09253881126642227,-0.24445393681526184
1772794466510072300,0.795072265625,0.00995300430804491,0.05796006694436073,-0.25099092721939087
1772794466520116000,0.805115966796875,0.04280104860663414,0.02854257822036743,-0.246430903673172
1772794466530161200,0.8151611328125,0.07314084470272064,0.06070424243807793,-0.19954222440719604
1772794466540206000,0.8252060546875,0.07780449092388153,0.10100153833627701,-0.1220121756196022
1772794466550251300,0.835251220703125,0.06295443326234818,0.11944979429244995,-0.06216828525066376
1772794466560295200,0.845295166015625,0.04147590696811676,0.12775319814682007,-0.03153645619750023
1772794466570340000,0.855340087890625,0.02065957710146904,0.12958918511867523,-0.01843077316880226
1772794466580385300,0.86538525390625,0.00829373113811016,0.11182227730751038,-0.029855050146579742
1772794466590429200,0.87542919921875,0.010735849849879742,0.09202221035957336,-0.03367774933576584
1772794466600474000,0.88547412109375,0.02691475860774517,0.08888448774814606,-0.007862810976803303
1772794466610519300,0.895519287109375,0.04232780635356903,0.09392690658569336,0.026752157136797905
1772794466620564200,0.905564208984375,0.06032928451895714,0.09616688638925552,0.04366626963019371
1772794466630608100,0.915608154296875,0.07300300896167755,0.10655961185693741,0.03795139119029045
1772794466640653000,0.925653076171875,0.08664938062429428,0.08700050413608551,0.009337060153484344
